"""LOCATION";"""INDICATOR""";"""SUBJECT""";"""MEASURE""";"""FREQUENCY""";"""TIME""";"""Value""";"""Flag Codes"""""
"""AUT";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""2021-06""";1.008.462;""""
"""AUT";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""2021-07""";1.010.172;""""
"""AUT";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""2021-08""";1.010.074;""""
"""AUT";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""2021-09""";100.852;""""
"""AUT";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""2021-10""";1.006.789;""""
"""AUT";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""2021-11""";1.003.169;""""
"""AUT";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""2021-12""";9.978.642;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1973-01""";1.008.474;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1973-02""";1.005.377;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1973-03""";1.001.247;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1973-04""";9.971.147;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1973-05""";9.945.811;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1973-06""";9.943.201;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1973-07""";9.958.006;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1973-08""";9.975.476;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1973-09""";9.984.745;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1973-10""";9.961.359;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1973-11""";9.886.141;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1973-12""";9.796.705;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1974-01""";9.722.023;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1974-02""";9.687.469;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1974-03""";9.676.979;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1974-04""";9.667.606;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1974-05""";964.001;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1974-06""";9.587.829;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1974-07""";9.517.145;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1974-08""";9.442.406;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1974-09""";9.372.717;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1974-10""";9.330.319;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1974-11""";9.335.889;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1974-12""";9.366.539;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1975-01""";9.406.518;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1975-02""";944.468;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1975-03""";9.490.777;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1975-04""";9.537.289;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1975-05""";9.569.594;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1975-06""";957.571;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1975-07""";9.570.258;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1975-08""";956.021;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1975-09""";9.550.343;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1975-10""";9.553.288;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1975-11""";9.571.264;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1975-12""";9.593.138;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1976-01""";9.604.575;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1976-02""";9.594.296;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1976-03""";9.570.769;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1976-04""";9.544.365;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1976-05""";9.522.746;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1976-06""";9.509.142;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1976-07""";9.495.842;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1976-08""";9.477.795;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1976-09""";9.465.912;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1976-10""";9.476.977;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1976-11""";9.517.407;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1976-12""";9.572.184;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1977-01""";962.068;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1977-02""";9.638.154;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1977-03""";9.631.631;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1977-04""";9.622.445;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1977-05""";9.624.617;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1977-06""";965.405;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1977-07""";9.698.225;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1977-08""";9.743.027;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1977-09""";9.784.827;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1977-10""";9.813.823;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1977-11""";9.828.485;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1977-12""";9.834.702;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1978-01""";9.831.115;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1978-02""";9.831.031;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1978-03""";9.837.879;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1978-04""";9.845.294;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1978-05""";9.858.401;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1978-06""";9.886.395;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1978-07""";9.929.443;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1978-08""";9.978.812;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1978-09""";1.003.009;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1978-10""";1.006.193;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1978-11""";1.006.919;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1978-12""";1.005.922;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1979-01""";1.004.457;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1979-02""";1.002.487;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1979-03""";1.000.145;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1979-04""";9.968.929;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1979-05""";9.938.602;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1979-06""";9.914.744;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1979-07""";9.896.783;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1979-08""";9.875.029;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1979-09""";9.848.643;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1979-10""";9.819.252;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1979-11""";9.789.209;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1979-12""";9.762.854;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1980-01""";9.748.423;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1980-02""";9.756.277;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1980-03""";9.785.198;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1980-04""";9.814.541;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1980-05""";9.831.568;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1980-06""";9.830.236;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1980-07""";9.822.306;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1980-08""";9.810.535;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1980-09""";9.796.618;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1980-10""";9.792.946;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1980-11""";9.808.403;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1980-12""";9.823.902;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1981-01""";9.833.192;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1981-02""";9.827.357;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1981-03""";9.813.654;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1981-04""";9.793.224;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1981-05""";9.774.787;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1981-06""";9.766.949;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1981-07""";9.768.505;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1981-08""";9.776.276;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1981-09""";9.783.558;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1981-10""";9.800.474;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1981-11""";9.846.698;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1981-12""";9.906.407;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1982-01""";9.966.447;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1982-02""";1.001.289;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1982-03""";1.002.724;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1982-04""";1.002.441;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1982-05""";1.001.021;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1982-06""";9.956.066;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1982-07""";9.897.625;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1982-08""";9.848.213;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1982-09""";9.801.035;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1982-10""";9.750.446;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1982-11""";9.711.009;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1982-12""";9.683.687;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1983-01""";9.667.146;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1983-02""";9.685.082;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1983-03""";9.718.373;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1983-04""";9.743.398;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1983-05""";9.755.006;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1983-06""";9.769.632;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1983-07""";9.785.544;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1983-08""";9.796.358;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1983-09""";9.803.251;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1983-10""";9.804.151;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1983-11""";9.814.972;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1983-12""";9.840.582;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1984-01""";9.863.986;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1984-02""";9.876.976;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1984-03""";9.884.853;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1984-04""";9.893.443;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1984-05""";9.929.349;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1984-06""";9.975.096;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1984-07""";1.001.762;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1984-08""";1.005.879;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1984-09""";1.010.098;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1984-10""";101.341;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1984-11""";1.014.956;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1984-12""";1.016.354;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1985-01""";1.017.329;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1985-02""";1.014.319;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1985-03""";1.010.474;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1985-04""";1.009.377;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1985-05""";1.010.173;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1985-06""";1.012.887;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1985-07""";1.016.216;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1985-08""";101.763;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1985-09""";1.016.798;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1985-10""";1.015.295;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1985-11""";1.014.623;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1985-12""";1.014.337;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1986-01""";1.015.814;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1986-02""";1.017.752;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1986-03""";1.020.607;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1986-04""";102.296;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1986-05""";1.024.574;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1986-06""";1.025.727;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1986-07""";1.025.882;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1986-08""";102.703;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1986-09""";1.029.319;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1986-10""";1.031.312;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1986-11""";1.031.637;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1986-12""";1.030.931;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1987-01""";1.030.951;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1987-02""";103.05;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1987-03""";1.029.345;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1987-04""";1.027.543;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1987-05""";1.026.032;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1987-06""";1.025.059;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1987-07""";1.024.565;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1987-08""";1.023.469;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1987-09""";1.021.289;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1987-10""";1.019.802;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1987-11""";1.020.154;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1987-12""";1.021.262;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1988-01""";1.021.143;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1988-02""";1.020.871;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1988-03""";1.020.757;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1988-04""";1.021.469;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1988-05""";102.133;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1988-06""";1.021.792;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1988-07""";1.022.235;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1988-08""";1.023.723;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1988-09""";1.026.591;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1988-10""";102.924;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1988-11""";103.089;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1988-12""";1.030.346;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1989-01""";1.027.998;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1989-02""";1.024.117;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1989-03""";1.019.799;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1989-04""";1.016.619;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1989-05""";1.016.176;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1989-06""";1.017.641;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1989-07""";1.020.169;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1989-08""";1.022.562;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1989-09""";102.468;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1989-10""";1.025.324;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1989-11""";1.025.187;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1989-12""";1.025.082;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1990-01""";1.025.799;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1990-02""";1.027.928;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1990-03""";1.030.015;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1990-04""";1.032.063;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1990-05""";1.032.032;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1990-06""";102.999;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1990-07""";1.026.164;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1990-08""";1.021.301;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1990-09""";101.515;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1990-10""";1.011.318;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1990-11""";1.010.489;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1990-12""";1.009.186;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1991-01""";1.007.074;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1991-02""";1.006.573;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1991-03""";1.010.755;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1991-04""";1.013.428;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1991-05""";1.014.091;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1991-06""";1.013.853;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1991-07""";1.013.638;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1991-08""";1.013.872;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1991-09""";1.014.124;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1991-10""";1.012.879;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1991-11""";101.094;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1991-12""";1.009.577;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1992-01""";1.009.379;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1992-02""";1.009.921;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1992-03""";1.010.809;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1992-04""";1.010.576;""""
"""ITA";"""CCI""";"""AMPLITUD""";"""LTRENDIDX""";"""M""";"""1992-05""";1.009.451;""""
