"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Dominican Republic","DOM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","11.3615779410285","10.6746844080519","11.2725159790819","9.36319182040453","10.3909907630014","","10.8461473470767","14.8359642103732","13.8006004762398","12.6512636715909","10.9913636693519","11.3680237728564","9.9818871830257","10.7038683463042","11.2672729420102","8.47854809048546","9.45130211107898","8.48701436557922","6.89608786275606","5.56082069755707","7.01784710430084","8.5550980249097","7.97680808117991","7.71748148429669","8.08245410045666","10.2390893345542","10.1955446080139","10.7457455889032","10.9875855185638","12.1697108843683","12.4100701063605","10.7120925866839","13.3317198477445","13.5953672250726","13.7597772413137","13.5862337522216","15.3966763993594","15.094534455154","14.208767040244","14.0159142860036","15.8349209837727","15.4533387570096","15.6419047050747","15.2054975505956","16.1490037375533","16.0194816377183","15.704552140793","15.8640481695949","",
"Algeria","DZA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0461292506032","15.6585540714857","16.1577536237718","16.1226380182116","15.7313926718072","16.5591284479781","17.1296467567627","17.7800456012811","16.734514875359","","","","","","","","","","21.3434537361017","21.6445997783595","21.216350780254","20.4254338944269","21.0856316319359","21.2900485812925","21.3673965966807","21.5652992405549","21.0294588321138","21.2988442239446","21.6980032175742","","",
"East Asia & Pacific","EAS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1326055038545","16.0299336669139","","","23.7748590334183","","","","","","","","","","25.9129378495145","33.4135328518339","29.2460111557036","25.8901942967256","26.2823622252124","26.2485818442523","27.5773465088184","29.3154841038087","29.8080182055512","30.0408349908575","29.3892988347645","30.4928345367678","",
"Europe & Central Asia","ECS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","24.8012121666652","26.2896705523282","28.858230958759","29.0032760379606","29.2351886181535","30.171327584822","30.6879275876808","31.2373493412306","31.556142078506","33.4340401187623","32.4655536295699","32.5449118686626","33.3616813575377","34.3147930608858","34.2430428956844","32.9600751902573","32.4368871049369","32.3561323448974","34.7832876190514","36.2873541828003","37.4158075178772","36.0086125170328","37.3936089121298","38.100781336859","37.0162497435152","34.8397150017427","34.7159960588983","34.1729133955529","34.3750833886999","34.915575360835","35.3484351588496","34.6986994777444","34.8165945446024","34.3341118566714","34.220483409501","34.740925720961","38.4561499042935","38.0100072654984","36.2215374059082","36.5861397642381","36.3930342269782","36.2760396167132","36.1276072657022","35.8466965865638","35.3227568541297","34.8976775123587","35.0083822256357","",
"Ecuador","ECU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","50.7669694342894","43.7460847776154","42.4365704819791","37.4419128334255","38.9475520040589","","42.824787707485","46.3662272889206","37.8045112781955","37.9525316455696","35.8123324396783","35.2018140589569","30.1495145631068","32.150974025974","27.2285714285714","24.1137787056367","27.3128888888889","34.9439252336449","31.4845360824742","31","28.125","26.9481255448997","24.2320421210982","","","","","27.2483504882555","27.3324550898204","26.8903770863383","27.3888579387187","32.7636716852841","29.3352309344791","30.3182043551089","30.0771253118403","28.8602519476214","29.1899277952009","28.6894966262614","32.2017308105784","32.9206291079812","30.2303694913867","","","","","",
"Euro area","EMU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","22.9865837101621","24.4875573457356","25.627901864576","28.3243514927985","28.3957361947554","28.8561652307737","30.0079666866043","30.5368549610801","31.8082738483347","31.7824324459041","33.0872697511957","33.2543823255446","33.438033410479","33.68108340879","35.5003943026437","35.8463101380163","34.523291421375","33.9773008457948","34.1859023769548","36.8308710789118","38.0900883986792","39.4394769840408","38.871479649077","43.9392201379047","41.3516393071878","40.4907100750503","39.0749745865533","38.7867615410665","37.8980487958902","37.8648341954168","38.1321970886821","38.4862273940374","37.7777492298545","37.8874173707486","37.3077930736514","36.5640000246234","37.3439792176981","40.6634982414947","41.1346146468438","39.4221029961008","39.7265459600481","39.9202721881322","39.5095175129576","38.9277770804693","38.4992354252377","37.5190846863442","37.1642775845779","37.0726941654147","",
"Eritrea","ERI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","15.9969236531997","16.1931036322497","16.3971211193439","17.2890420650325","17.5907868122937","19.1824973405649","20.9513538083671","22.526907846379","23.090907904162","23.4614437175484","26.2767310472586","26.9276894485127","27.6156605137275","29.6220694912502","29.5240018929462","29.5659642995474","29.1007726197223","29.4007490529956","29.3325819346129","30.1552973657134","31.7109924167574","34.6308546770865","33.7651093632739","","","","","","","","","","","","","","","","","","","","","","","31.742961974133","32.1656434732672","32.2606931190357","",
"Estonia","EST","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1605353297657","35.9350755576812","33.7743128037119","35.5891492307219","37.065656203231","33.3557746759575","31.3178530224905","30.7507241856267","30.744156334561","30.6102025076249","30.0186806802624","29.6051346716359","29.2275006411064","34.2958120753416","40.7434097828339","37.879119357622","34.7101465612808","34.1184824288336","34.225445121683","33.8862899889496","36.1546658916653","36.2940622800076","34.9921753369002","35.6902766926039","36.0774389709613","",
"Ethiopia","ETH","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0852482366578","13.2751074781198","11.3943757773315","10.4670582782577","12.4393455551484","11.8653475935153","11.0954864771932","12.3955205043027","16.0038959038617","18.1591726508534","","14.5127189087474","17.2455618681994","15.7633732927995","16.1670492299566","14.8516589031207","9.51582703276699","7.69319353227766","12.8780606408161","12.1531167118786","12.5031975516212","10.583931315438","8.46637984459639","10.2119139511192","9.55243367655399","10.3776370135472","10.0892965416291","11.232503563404","10.8174753935638","9.70541337731808","",
"European Union","EUU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","24.4811826523841","25.6850038949653","28.2281807138409","28.3603954863938","28.9373614823102","30.1266126463836","30.7286851507041","32.0016625289358","32.3508852699556","33.4585417323864","33.6432429908125","33.7538546839304","34.1952188125297","35.6701563067716","35.8884901182717","34.6056222429091","34.1394990385515","34.368221800641","36.8974694384955","38.2882601302098","39.5323245838326","38.8303424637361","43.6251524310983","41.3068193739506","40.1600244890579","38.8997619541008","38.5758481458168","37.6452830949456","37.6629805471007","37.9023415563354","38.2596735111775","37.4338330653467","37.4265875215591","36.826486164766","36.1983726300074","36.9244274124519","40.0974257703485","40.4678121715926","38.9159884311883","39.2358906895424","39.3791105913913","38.9849099473755","38.3746295559203","37.9376356796023","37.0445491958861","36.7101509331331","36.6230722899347","",
"Fragile and conflict affected situations","FCS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.6581053739535","19.8722902561043","21.0891451149519","24.7097653634666","25.3837918570729","26.1829475629285","26.1679644822215","25.9939281155312","25.37485431794","25.8235425061665","27.0519963207467","28.0832135376154","27.0038205759396","27.8127301930119","28.2496052705246","28.7217966448241","27.6026106230564","26.8801867822601","28.1553308351761","34.4334388160593","39.126476492396","41.90314235872","40.4307843980998","48.6296157241575","44.9046364233026","40.3196548954488","37.55001079071","36.4989441835545","33.9067149411472","33.2563542329286","34.319060382797","34.8957818502923","34.5941621839529","34.6845834826064","34.2793686414455","32.6403737598358","33.3703961084086","38.2234644863464","38.3830384335319","37.8832109415247","38.8973174092331","40.0898586048424","40.5525454694848","40.4243442060695","39.5843102639782","37.8973137546895","37.3760001370638","37.0479431229878","",
"Fiji","FJI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9565656565657","23.5788442703232","24.2006773185134","27.5766105054509","26.9761699898994","26.7635064419503","26.9697375468666","","","","","","","","25.1000404849673","24.7111111111111","26.5294365623298","","","","23.8350458055167","22.2436207511801","22.9944491731373","24.3834617971389","25.480914686742","26.3230101617776","25.3275491706505","25.2417239384039","28.025586732405","26.8234143175557","",
"France","FRA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","30.0052383323358","29.3440683336724","31.098967488715","33.5693413289656","33.7654676272315","34.1313040251288","35.0932508162362","35.496529163639","36.4646629981508","38.8726535124617","39.9314657028888","40.6695071749333","41.0689282112635","41.3491518716257","40.7717971796353","40.609253173611","39.7261494705704","38.7910440693515","38.9491317605437","40.189270142508","41.5338830746026","43.7464405279913","43.902513653596","47.0999201328438","47.1372999027363","47.3823551935098","45.586529585116","45.3891466018177","44.1329000361832","44.374324535171","45.3714512079071","45.6356507095874","45.0159798687691","45.1413507521639","44.7043320594475","44.1951595788519","44.6826820184904","48.0210057518454","49.3240362674279","47.5857458016517","48.0719239335045","48.119369598085","48.2894176805372","47.9919779188076","47.8819262450825","47.7079907123412","46.7539116813481","46.2617660150105","",
"Faroe Islands","FRO","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2152825304366","16.6558676431028","16.7757213495739","15.6813389330476","17.4439953466584","18.1961632258813","18.1003036885256","20.6526899562988","22.1655235035147","22.1656154761201","21.5071605755872","22.8892953845065","",
"Gabon","GAB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2796182811036","16.330781875643","15.2532453291979","17.1851872348986","17.0854995180674","15.6674947805283","13.6976362674135","13.5418676122117","",
"United Kingdom","GBR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","29.5118582302289","28.8380792426903","33.2535749520883","36.489009279426","36.4449594438007","34.5281667727562","34.4890187996323","33.9799221391943","35.5598793897086","37.4844380028615","37.6715488409641","36.8816195615493","36.8195626985179","35.9327582091588","34.9778582587354","33.1374118627526","30.9724412757416","29.6546233795577","32.583043271347","34.7840781769414","37.6406266271925","37.368983262073","37.079774985373","35.2809565555748","34.0452221323521","33.0397812268721","32.3862737123842","32.117719320134","32.6101957214383","33.0090549840065","34.3015753535136","35.5937839789836","36.121243276547","36.6191407031442","36.7381944604333","36.9559476189556","39.6708182382258","42.1028565556926","42.6883224423845","41.4594350794156","42.1470295203488","39.9007893907666","39.2037574580447","38.3283588568074","37.2690091131874","36.7429402763665","36.4854349285773","36.2056114465457","",
"Georgia","GEO","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2011143393223","17.4305286286674","20.077279413379","17.1103721550746","17.042708204703","15.0783538250236","16.059334731795","15.4117489270386","14.580633107974","19.7530612868092","21.7521878684095","23.427290988332","26.1307064929563","29.5356725330146","31.3132436339375","25.4330571543791","23.7033286627654","24.8698916161353","25.070733848376","26.7414214111297","28.1877118019744","29.2485210402947","27.2432878002826","24.1294725938017","24.5976592948629","29.3165350782868",
"Ghana","GHA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7116417612495","20.0290266464737","22.0203756781146","23.4793110246594","22.7457889920708","15.6206549935267","17.8651441453915","20.5460947523142","18.027952390966","20.1575042881243","21.1409260461554","26.8839178478186","19.2811347818803","18.1815922047471","30.012749090898","18.2895855621062","17.3552401265744","17.6018477403657","17.5109448878289","",
"Gibraltar","GIB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1288484258809","11.5144561204203","11.2965842266752","9.43305030627137","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1600695336857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6271258161709","","14.6465665244015","",
"Equatorial Guinea","GNQ","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.68613231412251","3.42602479722701","4.15893882785452","4.86568406431922","5.62325103907898","4.9736766787487","7.1338148829886","8.04260611446995","7.09211811356117","9.94330276207662","10.2457380951843","9.90214268336292","10.3213928637418","11.3572836709698","",
"Greece","GRC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","16.0942804091871","15.8096903521936","18.1995343106186","17.9048159044543","19.3635427494931","20.3091156782635","20.1528650527961","19.976383991393","21.3979217380275","24.1774327193067","33.6967361532794","27.3790112504005","31.2459937255856","31.5790575833382","31.3980406073311","34.3387550937469","34.1257653648726","38.2718824556221","42.2902882976528","","","","","42.8631597868215","42.4140371110499","42.4096184725276","42.7070966475743","41.7927585050364","42.8468439986057","42.4340438802785","41.9978460396771","42.0223251231969","43.4528260324257","42.9431876899722","42.4195973839682","44.0495839110452","47.2109656916541","51.2654639796872","50.9570526640985","54.8290674605195","56.0806048027144","60.1569741630707","48.9505584351565","51.2856966141467","48.2434439531094","47.5706033614317","47.8854493527751","46.6962143237002","",
"Grenada","GRD","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1312650775244","8.15938753149953","9.622357563089","8.62665141257821","7.94299555788372","7.56205034876119","7.9963502842445","8.26734995663712","9.4132571101958","10.5182043769625","10.9399955148495","13.3991606075354","12.9816094892199","14.5728922781348","12.8785912640903","13.0393830774986","13.2246497707628","12.6596651018282","11.8741951414804","12.6216557349988","12.8578109221043","12.7453111287762","13.1714004750496","13.0330962185914","12.6108288856672","12.1420559650437","12.254288641681","12.3318455896311","12.4700151305598","12.5985296832877","",
"Guam","GUM","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.4768428385348","20.9061989744521","21.6453466887705","23.7837005097287","24.0687357970779","24.0318544202202","24.2865906660267","24.3078478044335","25.4631408087141","25.6040918750013","26.8245896131464","27.0401870294317","26.420621938802","26.9254637721883","27.8132181025468","27.3157038925009","26.4700840504074","25.976655700885","26.330641513051","28.6749327549595","28.4461241637565","28.5835882549868","28.0637742469615","29.3790635519487","28.2407137101054","27.1404018341062","26.4506528870958","26.0476150331849","25.8258101650503","26.8028347183881","27.2773868418164","27.7060661759875","27.2683902881424","27.4104651775088","27.1168080115709","26.9496523883221","28.2922000770735","30.9834916697109","31.1646883729162","29.9639317112616","29.7372981763791","29.176268443183","28.9016368245231","28.696579196769","28.507286598605","28.3154287153251","28.2224234023299","28.4405707320643","",
"Hong Kong SAR, China","HKG","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","13.169365701704","11.1342471854382","10.6524891251812","11.8994661921708","12.5556384479094","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9025765695873","19.5412906521369","19.8815874401488","19.9082108508493","22.4238553187263","22.0470007838672","23.6076191388379","22.7480069231437","22.5041523742209","23.4992682867094","23.8938403917359","24.2419177349486","21.9760874717836","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.102150589769","","","16.5705765240153","15.1951356987921","","","","",
"Croatia","HRV","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3128518996714","41.9692572460299","39.4107632025451","38.8121272754079","38.2158253696266","37.9256462663176","37.041172185656","36.951872664534","39.6517590565379","41.2483586030568","41.6539634481682","40.4965532180818","39.7296109098335","41.0786113612093","40.2165691642992","39.3878266628818","38.1222335345026","38.1409143460658","37.6093861413903","",
"Haiti","HTI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7553614964355","51.4535666912262","50.4248999393142","51.1310147404594","51.0470603615225","46.9004486609321","44.6285836532889","45.1694331932243","43.9370207430329","41.3571337007691","40.939494892426","42.9174917612905","42.6626509481044","41.6022679378326","41.777869144276","42.8167698569399","42.3628000934235","44.2752098219907","44.9844922004159","43.5088794132444","44.9635552638859","44.5848149495364","46.9155974025106","45.0071072170899","43.2572967023912","43.5075751919158","41.8364291259083","39.6000929747295","39.0894179582379","",
"IBRD only","IBD","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","10.4294478527607","11.3128202090799","13.2330967500934","13.2726913189638","12.9180756075957","12.2720362743087","12.402180603183","13.2675938473836","13.5436355914861","13.7560849205027","13.5596972125985","13.3789974164695","12.5840275320832","13.6495891082001","14.6529505323957","11.8902167895533","11.2346662463196","11.5788107404565","12.7210409964969","11.2376247635746","11.7102020320565","10.7096397006694","9.98483333015017","9.71102986684022","10.3628081296661","12.919618069772","13.4296657035522","16.3291661347187","","","15.7134455872859","16.2579278221086","16.8539365479843","","","","18.4485650887534","15.3672983977382","14.0120971721833","15.0246573999141","15.6134649232689","15.3750198771566","15.9053658966348","14.5013182937363","14.8729842077676","14.2990290989907","14.8190963634313","14.4948002581832","",
"IDA only","IDX","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1526033617882","13.8783651686149","14.3545515571749","15.0591801719986","14.1560549160304","","","","",
"Isle of Man","IMN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","8.73291191537275","10.1123721143245","10.6293661862446","10.5053165032313","11.2699438975205","12.3144477460542","11.702478124128","11.3760338673946","11.9598728187449","12.077792698631","13.1429596851194","14.3789451249266","15.338638235911","15.7672189200633","15.5195025033347","15.9715336419757","15.4842170785748","15.3389795291726","15.1164759560621","15.1451081260718","14.6032865298017","14.2457256100819","14.0807105426393","14.5974822994352","14.4076302286167","14.8040380607811","15.4104025950524","15.5456255204777","16.0529482128082","15.5775937223536","15.1334829998657","15.1739835904273","15.1894795636051","15.2578600235882","17.2276704329522","16.8518927116795","16.5051359514265","14.4898394030493","16.166712404362","16.6386825486965","14.803137644208","15.1256903622794","15.2719500252316","15.6141099220983","15.6736737129523","","",
"Not classified","INX","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","28.6591181370068","28.6530782945659","31.5303997175676","34.8240509515901","35.3168394263467","34.1019491201312","35.3566685134606","36.9236079176728","40.2899476590418","42.1722111180374","45.5779015888639","46.5005319137707","45.0256224238468","45.864667155891","45.0346979494956","44.7142536591402","41.0761080557605","35.1696922667914","35.7420554142964","37.1248782827581","37.5821979911035","37.6297658305518","37.1157314454571","37.2085460695407","35.3585152437086","33.0740416285829","31.0959702583639","29.4091917378592","27.6888123686181","28.9797029833292","29.4742372995864","29.7252027441121","29.7184599782704","30.425184225653","30.6618034630954","31.9279996169471","37.0694266440641","44.0436747317995","62.3702260002759","44.2499131380599","40.026897986747","38.4539045591654","35.1777393794344","27.4227441627721","26.1778934748564","24.6647319123969","23.5498433661149","22.1591594221489","",
"Iran, Islamic Rep.","IRN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.7638312857627","18.4728383510476","33.0731657483587","34.071159544277","29.4211989680658","27.9625695534709","29.2778357173697","25.896464935105","27.3557226153038","27.1788240120994","22.9997780580618","20.3190460010682","18.5462140352415","18.3419202943758","17.4426282912873","16.8161834676126","18.3492626176137","14.9958626046701","14.6672996347703","13.2043173454554","13.8920557320226","14.8313722607883","15.5383560174573","14.8771226255178","15.610484137119","15.9213202113998","18.1678411980545","16.5807733959757","15.5906257153813","17.5463352504193","17.4859051555405","17.1755316332962","16.6529138239168","19.4202431887513","20.717883395162","16.8257698115549","18.2510103192693","19.6373860775885","","","","","","","","","","","",
"Iraq","IRQ","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7090141553581","27.0309301531966","26.5600237455794","25.9749833916221","24.4834204312244","27.4405310892544","",
"Iceland","ISL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","22.872117202396","23.7002124946059","26.8417288846717","26.3785009667647","22.5133470576959","22.5042360513126","23.5821488170305","24.6421604077123","22.8562502804713","23.362822123024","24.3297539342385","25.8318725673608","23.1991619296832","25.1544574320072","27.8908044838032","26.7278243894162","29.8067736344886","31.347337890877","29.4220611727259","30.6623217013633","31.0957949024542","30.3217199681918","30.0590749798248","30.2403685694334","29.9155746347807","27.2072724554814","29.30631868767","29.8812360462104","29.3445535429169","29.5725673937595","30.4427033316597","31.9399809870368","30.5119648305271","33.3084001371758","32.6414473036405","32.3696975274777","50.8152764024909","41.655225912802","37.9621517564777","38.4544582354193","37.0690714217926","34.6598035258339","34.3342435576371","32.2106446925694","35.4887565854464","31.4502546624909","30.8574436469853","30.8502116304491","",
"Israel","ISR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.4876712088575","41.5945768267713","40.9364411697874","40.6623640326185","40.0448705587819","41.8634348176345","44.3660427051934","48.197675697619","43.4309077121945","41.7616396554801","41.2331378259422","40.4459130665528","38.8372407344101","39.3384327870643","39.434131103551","37.8710574163509","37.5518942114442","37.6279180542776","37.5301035163586","36.1866364548204","35.6018664464846","35.4925041706521","36.3686179075497","36.6841390270645","36.2925314433868","",
"Italy","ITA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","26.6200699158616","26.5810723348968","31.0301781600751","30.0098551172054","30.161611847038","33.8877701646058","35.7307480174631","38.5708327942874","","","","","","46.1467448155255","46.9908389702401","42.4200032737495","43.3106058191354","43.2429682416742","44.0799293024109","47.0796036867705","48.1294262817485","45.8771265074329","48.1836859590838","47.4237447827063","45.0944942648344","41.2102108422653","41.0038041968277","39.4798153124305","40.0066925494319","39.4722078854655","39.6241983541613","38.8365090589602","39.1414155784883","39.7601113115665","39.2095859911305","40.6013460101408","44.030204610425","42.7521136309445","41.8898905465564","43.6129655352602","43.7106452805216","43.645112195755","43.6172905509694","43.2719490445379","42.9010761762919","42.5274778377583","42.3825956027709","",
